time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
67,28.817862,10.184322,2.0775561,1.1996416,,,,,,
68,28.489748,10.209456,2.0031283,1.1957926,,,,,,
69,28.461143,10.233982,2.1224816,1.1908431,,,,,,
70,28.462904,10.25809,2.1546404,1.1880356,,,,,,
71,28.321762,10.281159,2.0421784,1.1865268,,,,,,
72,28.234127,10.303965,2.0044663,1.1836969,,,,,,
73,28.418402,10.326064,2.143089,1.179465,,,,,,
74,28.744505,10.347826,2.0745964,1.1758182,,,,,,
75,28.735792,10.368928,1.9838306,1.1756195,,,,,,
76,28.524601,10.389202,2.0257125,1.1724029,,,,,,
77,28.526287,10.409468,1.9854921,1.1687887,,,,,,
78,28.752068,10.429033,2.1247096,1.1665038,,,,,,
79,29.235632,10.447276,2.1281903,1.1642909,,,,,,
80,29.317646,10.464684,2.009594,1.1607347,,,,,,
81,29.14425,10.481941,1.9828221,1.1585947,,,,,,
82,29.051748,10.499736,1.9121535,1.1576222,,,,,,
83,28.55115,10.516836,1.8702883,1.1545534,,,,,,
84,28.160683,10.533258,1.9390416,1.154107,,,,,,
85,28.467348,10.549218,2.0254507,1.151303,,,,,,
86,29.144398,10.56505,2.114797,1.152742,,,,,,
87,29.319824,10.581237,1.9793248,1.1497439,,,,,,
88,29.325045,10.597086,1.9309889,1.1482208,,,,,,
89,29.567976,10.612279,1.8949596,1.1450806,,,,,,
90,29.683104,10.6272,1.9898113,1.1438411,,,,,,
91,29.741604,10.642203,2.0795374,1.1414461,,,,,,
92,29.769665,10.65614,1.9104872,1.1386588,,,,,,
93,29.78758,10.669233,2.0293586,1.1378734,,,,,,
94,30.04954,10.682691,2.0133355,1.1405774,,,,,,
95,29.937572,10.69567,1.8682158,1.1352601,,,,,,
96,29.661411,10.707955,1.9170333,1.136199,,,,,,
97,29.573141,10.718704,1.9861214,1.1327499,,,,,,
98,29.73178,10.728628,2.0537877,1.1316319,,,,,,
99,29.593214,10.738377,2.001583,1.1334975,,,,,,
100,29.339798,10.748196,1.9793802,1.1282241,,,,,,
101,29.262897,10.757967,2.1413167,1.1280617,,,,,,
102,29.772509,10.767834,2.2763546,1.1259578,,,,,,
103,30.087555,10.776949,2.037645,1.1229551,,,,,,
104,30.02281,10.7864065,1.963164,1.1234535,,,,,,
105,30.217318,10.795877,2.198749,1.1237255,,,,,,
106,30.94999,10.80513,2.180455,1.1242206,,,,,,
107,31.21722,10.814684,2.057849,1.123182,,,,,,
108,31.263803,10.82318,1.9716965,1.1195003,,,,,,
109,31.137104,10.8312845,1.9447851,1.1208632,,,,,,
110,30.936049,10.839033,1.8593891,1.1168469,,,,,,
111,30.552845,10.8470955,1.8815212,1.1165099,,,,,,
112,30.549185,10.855235,2.001402,1.115039,,,,,,
113,30.881226,10.863559,2.076646,1.1170417,,,,,,
114,31.170294,10.87222,2.0357997,1.1158507,,,,,,
115,30.96374,10.8811865,1.9321979,1.1164466,,,,,,
116,30.596802,10.890141,1.8734759,1.1155758,,,,,,
117,30.122557,10.898446,1.9033037,1.1155115,,,,,,
118,30.175783,10.905757,2.0084455,1.1153961,,,,,,
119,30.397907,10.913065,2.0081086,1.1154224,,,,,,
120,30.821789,10.920665,2.0763693,1.1145105,,,,,,
121,31.01103,10.92819,2.0423079,1.1124666,,,,,,
122,30.80087,10.935543,1.9069062,1.1123271,,,,,,
123,30.665564,10.942013,2.030246,1.1130062,,,,,,
124,30.643732,10.9477825,2.0602236,1.1107848,,,,,,
125,30.906942,10.953945,2.0028846,1.1093609,,,,,,
126,31.039549,10.960076,1.9411303,1.1089197,,,,,,
127,31.330616,10.965497,2.0140848,1.1068009,,,,,,
128,31.271606,10.970454,1.8421007,1.1060048,,,,,,
129,31.275026,10.97544,1.9621608,1.105963,,,,,,
130,31.619839,10.979905,2.0331783,1.1045349,,,,,,
131,31.682318,10.984664,1.9659348,1.1050328,,,,,,
132,31.25978,10.989412,1.8318642,1.105369,,,,,,
133,31.01981,10.993661,2.0091655,1.1049354,,,,,,
134,30.885225,10.998213,1.8993491,1.1057901,,,,,,
135,30.521582,11.002655,1.891719,1.1072305,,,,,,
136,30.410263,11.006478,1.9052185,1.1064123,,,,,,
137,30.844254,11.010545,2.0411596,1.1061659,,,,,,
138,31.380856,11.014375,1.9325984,1.1037887,,,,,,
139,31.205568,11.019123,1.8210151,1.1057888,,,,,,
140,30.776308,11.024596,1.8446594,1.1072906,,,,,,
141,30.27211,11.029033,1.8101779,1.106141,,,,,,
142,30.345604,11.033866,1.9303321,1.1032817,,,,,,
143,30.694178,11.038838,1.9945371,1.1058354,,,,,,
144,31.148388,11.043996,2.1084151,1.1047502,,,,,,
145,31.515472,11.049061,2.0091004,1.1039035,,,,,,
146,31.644499,11.053934,2.0366569,1.1039621,,,,,,
147,31.881474,11.058329,2.00934,1.1049851,,,,,,
148,31.778347,11.062743,1.8987303,1.1043415,,,,,,
149,31.739735,11.066525,2.020085,1.1036154,,,,,,
150,32.115536,11.069253,1.9201416,1.1025637,,,,,,
151,32.110428,11.071103,1.8819119,1.101303,,,,,,
152,32.165546,11.0726,1.928699,1.1011405,,,,,,
153,31.803751,11.0747795,1.9413284,1.1021314,,,,,,
154,31.441582,11.07808,1.9733843,1.103532,,,,,,
155,31.339684,11.082246,1.9477193,1.1053872,,,,,,
156,31.481613,11.085961,2.003353,1.1027012,,,,,,
157,31.848776,11.089238,2.1161077,1.1005286,,,,,,
158,32.173927,11.091146,2.1558726,1.0982753,,,,,,
159,32.138725,11.093293,1.9680207,1.0990623,,,,,,
160,32.10962,11.096045,2.0554285,1.1003214,,,,,,
161,32.51291,11.099802,1.9797443,1.103765,,,,,,
162,32.402363,11.10332,1.778339,1.1024854,,,,,,
163,31.760206,11.106962,1.7894009,1.1044078,,,,,,
164,31.825521,11.111288,2.0464587,1.1021303,,,,,,
165,32.05121,11.115092,1.9453117,1.1049246,,,,,,
166,31.932135,11.119227,1.8507504,1.1055331,,,,,,
167,31.821447,11.123146,1.9667997,1.1061752,,,,,,
168,32.214188,11.126743,2.006235,1.1038973,,,,,,
169,32.10931,11.129557,1.8539584,1.1016873,,,,,,
170,31.941498,11.131572,1.8979378,1.101949,,,,,,
171,32.088,11.133609,1.9383798,1.1043224,,,,,,
172,31.770052,11.1361475,1.8353443,1.1027926,,,,,,
173,31.489647,11.138957,1.9275968,1.1042926,,,,,,
174,31.721127,11.142562,1.9915807,1.1024616,,,,,,
175,31.853355,11.14602,1.8708463,1.1017962,,,,,,
176,31.368435,11.148845,1.7505817,1.1005551,,,,,,
177,31.058214,11.151111,1.9764719,1.1002467,,,,,,
178,30.928537,11.15257,1.9348706,1.100858,,,,,,
179,31.3137,11.153762,2.0665655,1.0993272,,,,,,
180,31.807217,11.155022,1.999161,1.1006123,,,,,,
181,32.217518,11.157293,2.024546,1.098984,,,,,,
182,32.417633,11.15914,1.961686,1.0976391,,,,,,
183,32.271782,11.161111,1.8491555,1.0973479,,,,,,
184,32.074345,11.163299,1.8737104,1.0980614,,,,,,
185,31.873352,11.164963,1.8646274,1.0987117,,,,,,
186,31.313318,11.167144,1.7635359,1.0984809,,,,,,
187,30.926056,11.170064,1.8822346,1.1010244,,,,,,
188,30.956522,11.173494,2.0399384,1.1021966,,,,,,
189,31.213413,11.177045,1.9864726,1.0995182,,,,,,
190,31.289213,11.180337,1.954134,1.0998622,,,,,,
191,31.656956,11.182875,2.121116,1.1013621,,,,,,
192,32.558506,11.184971,1.9821278,1.0997267,,,,,,
193,32.552216,11.186668,1.880304,1.1018306,,,,,,
194,32.335693,11.188829,1.9399279,1.1016737,,,,,,
195,32.278625,11.191214,1.81833,1.1021612,,,,,,
196,31.776464,11.193037,1.7768701,1.1005299,,,,,,
197,31.662413,11.194525,1.8817159,1.0993412,,,,,,
198,32.255783,11.196234,1.9631771,1.0991113,,,,,,
199,32.40991,11.19804,1.7965957,1.1004446,,,,,,
200,32.030293,11.200037,1.8179505,1.1005551,,,,,,
201,31.629519,11.201943,1.8011998,1.1032451,,,,,,
202,31.26084,11.203597,1.804947,1.1015457,,,,,,
203,31.068958,11.205583,1.8030269,1.1014439,,,,,,
204,31.558857,11.207763,2.042179,1.1002446,,,,,,
205,32.413673,11.210259,2.0566313,1.0996827,,,,,,
206,32.554203,11.212484,1.8990084,1.10033,,,,,,
207,32.34147,11.2154875,1.8850428,1.0991391,,,,,,
208,32.22345,11.218349,1.8870414,1.0980265,,,,,,
209,31.827145,11.221178,1.7773018,1.0992876,,,,,,
210,31.62631,11.223901,1.8953737,1.0995953,,,,,,
211,31.902294,11.226832,1.9151185,1.1019619,,,,,,
212,31.96046,11.229023,1.9083825,1.1007676,,,,,,
213,31.857628,11.231229,1.8937768,1.0988034,,,,,,
214,31.701977,11.233168,1.943928,1.1003475,,,,,,
215,31.901033,11.234388,1.962129,1.1006521,,,,,,
216,32.199642,11.23524,1.9745753,1.1001961,,,,,,
217,32.52959,11.236135,1.867345,1.0998037,,,,,,
218,32.623634,11.236997,1.954389,1.1005476,,,,,,
219,32.45685,11.238107,2.0232923,1.0999256,,,,,,
220,32.00333,11.239847,2.2002878,1.1035246,,,,,,
221,31.645353,11.2420845,2.0441766,1.102245,,,,,,
222,31.338047,11.243711,1.9703002,1.1006532,,,,,,
223,31.46143,11.244556,1.9957407,1.09942,,,,,,
224,31.795502,11.24492,2.0219479,1.0970244,,,,,,
225,32.248795,11.244919,1.9397229,1.0987498,,,,,,
226,32.379044,11.245415,2.0471804,1.0988137,,,,,,
227,32.58802,11.246115,2.0018053,1.0999224,,,,,,
228,32.352543,11.246812,1.846661,1.0989084,,,,,,
229,32.653435,11.247877,2.6241446,1.1008923,,,,,,
230,33.61534,11.249236,2.2674093,1.0985837,,,,,,
231,33.284615,11.249602,1.979881,1.0973566,,,,,,
232,33.017063,11.249748,2.159109,1.0975472,,,,,,
233,33.373535,11.250078,2.0565538,1.0993162,,,,,,
234,33.80174,11.250948,2.011206,1.1004742,,,,,,
235,33.84567,11.25236,1.961006,1.1019256,,,,,,
236,33.49995,11.253531,1.8713199,1.1018604,,,,,,
237,32.882664,11.25377,1.9003283,1.1008097,,,,,,
238,32.6176,11.253125,1.8859538,1.0994294,,,,,,
239,32.494358,11.252267,1.8790885,1.097222,,,,,,
240,32.43843,11.25166,1.9175632,1.0954254,,,,,,
241,32.396355,11.25151,1.9502834,1.0968729,,,,,,
242,32.227417,11.252056,1.8639554,1.0974156,,,,,,
243,31.76721,11.252422,1.8889441,1.096855,,,,,,
244,32.137318,11.252519,2.0498583,1.098913,,,,,,
245,32.86361,11.252745,2.0674424,1.1000422,,,,,,
246,32.950825,11.253168,1.9172139,1.0968356,,,,,,
247,32.70396,11.253083,1.8916175,1.0967073,,,,,,
248,32.589333,11.252982,1.9698308,1.0990007,,,,,,
249,32.44995,11.25334,1.8904744,1.099751,,,,,,
250,32.455624,11.252795,1.8829175,1.1010565,,,,,,
251,32.45054,11.251745,2.056857,1.0980092,,,,,,
252,32.864613,11.25094,1.9890391,1.0998983,,,,,,
253,32.748455,11.251155,1.831491,1.1002293,,,,,,
254,32.660645,11.253022,1.9371458,1.0990036,,,,,,
255,32.82401,11.255361,1.9539258,1.1017781,,,,,,
256,32.449596,11.25834,1.8771102,1.103887,,,,,,
257,32.045403,11.261123,1.8803127,1.1047964,,,,,,
258,32.16483,11.263202,2.1408079,1.1018534,,,,,,
259,32.83581,11.264834,2.0082855,1.1014779,,,,,,
260,33.14517,11.266159,1.8714684,1.1006008,,,,,,
261,33.06504,11.267199,1.828507,1.1000028,,,,,,
262,33.25096,11.268031,1.8671011,1.0995525,,,,,,
263,33.516624,11.268715,1.9452437,1.0985988,,,,,,
264,33.77112,11.269623,1.9653968,1.097507,,,,,,
265,33.73732,11.271383,1.9215521,1.0973225,,,,,,
266,33.22351,11.272698,1.7730154,1.097765,,,,,,
267,32.651905,11.273075,1.8773397,1.097856,,,,,,
268,32.5996,11.273544,1.8748372,1.0986816,,,,,,
269,32.395584,11.274272,1.860224,1.0971917,,,,,,
270,32.01742,11.274908,1.7908864,1.0990067,,,,,,
271,31.380703,11.275622,1.7194197,1.0980304,,,,,,
272,31.28751,11.276715,1.8254505,1.100026,,,,,,
273,31.661066,11.277989,1.937115,1.0994562,,,,,,
274,32.11993,11.278963,1.8985724,1.097646,,,,,,
275,32.338978,11.280541,1.8534039,1.0968287,,,,,,
276,32.186012,11.282107,1.982307,1.0959542,,,,,,
277,32.36569,11.283726,2.0903003,1.0967935,,,,,,
278,32.411964,11.284974,1.9851211,1.0964322,,,,,,
279,32.592564,11.286002,1.9921386,1.0972791,,,,,,
280,32.683178,11.287508,1.8256545,1.0958545,,,,,,
281,32.346092,11.288945,1.8298112,1.0967995,,,,,,
282,32.32024,11.289978,1.9624307,1.0971565,,,,,,
283,32.35713,11.2906885,1.8330934,1.0967519,,,,,,
284,32.494144,11.292036,1.8839031,1.0962185,,,,,,
285,32.664894,11.292894,1.9174705,1.0943826,,,,,,
286,33.102467,11.292886,1.9892095,1.0941112,,,,,,
287,33.479687,11.293102,1.864739,1.0940746,,,,,,
288,33.28665,11.292746,1.9395407,1.0933666,,,,,,
289,33.655,11.292651,2.0476441,1.0954165,,,,,,
290,33.94852,11.29283,1.999256,1.0928313,,,,,,
291,33.997417,11.293248,1.975031,1.0928928,,,,,,
292,34.12058,11.293914,1.9913921,1.0940633,,,,,,
293,34.375534,11.294596,1.9070793,1.094582,,,,,,
294,33.993736,11.2950945,1.8263972,1.0970893,,,,,,
295,33.58675,11.295998,1.8446119,1.094969,,,,,,
296,33.544754,11.296528,1.9189011,1.0978984,,,,,,
297,33.762077,11.296383,1.8687223,1.0954689,,,,,,
298,33.415733,11.29586,1.7604953,1.0954294,,,,,,
299,32.705833,11.295605,1.6816884,1.0936419,,,,,,
300,31.974815,11.295862,1.68422,1.0954701,,,,,,
301,31.710875,11.296138,1.9069222,1.0959997,,,,,,
302,32.092945,11.29639,1.9705687,1.0951743,,,,,,
303,32.237442,11.2967205,1.9508693,1.0942897,,,,,,
304,32.26727,11.297715,1.8766569,1.0950468,,,,,,
305,32.56671,11.298993,1.8910072,1.093773,,,,,,
306,32.75303,11.299994,1.7734966,1.0914085,,,,,,
307,32.76919,11.300527,1.8794993,1.0929167,,,,,,
308,32.81501,11.300962,1.7749068,1.0938398,,,,,,
309,32.807095,11.301024,1.8339853,1.0924727,,,,,,
310,32.401886,11.301117,1.6995631,1.0928767,,,,,,
311,32.208252,11.301353,1.8953989,1.0929953,,,,,,
312,32.17409,11.301303,1.8417057,1.0927868,,,,,,
313,32.484795,11.301072,1.9448824,1.0917823,,,,,,
314,32.828754,11.301095,1.9141879,1.0918113,,,,,,
315,33.059612,11.300645,1.8801081,1.0895066,,,,,,
316,33.22098,11.299505,1.8848326,1.089991,,,,,,
317,33.29241,11.298659,1.987716,1.08982,,,,,,
318,33.85728,11.2984295,2.1131961,1.0899571,,,,,,
319,34.026917,11.299285,2.028294,1.0901787,,,,,,
320,33.634136,11.300174,1.952237,1.0903107,,,,,,
321,33.102562,11.301453,2.0157032,1.0923934,,,,,,
322,32.57558,11.302458,2.0056252,1.0921863,,,,,,
323,32.32758,11.303396,2.0775704,1.0907016,,,,,,
324,32.96535,11.30426,2.0122972,1.0948628,,,,,,
325,32.83728,11.305446,1.8635197,1.0952458,,,,,,
326,32.28602,11.306181,1.9194564,1.0925323,,,,,,
327,32.081093,11.306247,2.0192668,1.0920212,,,,,,
328,32.179844,11.306376,2.0322502,1.0922706,,,,,,
329,32.209946,11.306718,1.9238653,1.0910863,,,,,,
330,31.939144,11.306854,1.8438098,1.0923204,,,,,,
331,31.894146,11.306887,1.9189726,1.0927634,,,,,,
332,31.697643,11.306374,1.8541986,1.0910583,,,,,,
333,31.769598,11.306099,2.0827527,1.0920452,,,,,,
334,31.948023,11.306395,1.9944388,1.0913476,,,,,,
335,32.042843,11.306537,2.014454,1.0925263,,,,,,
336,32.28385,11.306625,1.968769,1.093919,,,,,,
337,32.37785,11.306419,2.1753004,1.0941261,,,,,,
338,33.45882,11.30634,2.2297645,1.0924203,,,,,,
339,33.996876,11.306889,2.0465693,1.092495,,,,,,
340,33.79628,11.307905,1.9006795,1.0942593,,,,,,
341,33.259865,11.309299,1.8783944,1.0937245,,,,,,
342,32.993034,11.31047,1.9498107,1.0924649,,,,,,
343,33.25295,11.310829,1.9495393,1.0938435,,,,,,
344,33.201508,11.311767,1.8365846,1.0932329,,,,,,
345,32.99903,11.312759,1.8798354,1.0961924,,,,,,
346,32.753647,11.31373,1.8217448,1.0947415,,,,,,
347,32.111336,11.3151865,1.7401776,1.0964082,,,,,,
348,31.676819,11.315876,1.833032,1.0937121,,,,,,
349,32.778084,11.316714,2.395575,1.0940822,,,,,,
350,34.13127,11.318192,2.1483393,1.0947366,,,,,,
351,34.504047,11.320365,2.033133,1.0940578,,,,,,
352,34.412724,11.322793,1.9358916,1.09201,,,,,,
353,34.02033,11.3237295,1.8403307,1.0921562,,,,,,
354,33.636715,11.325291,1.9113643,1.0927943,,,,,,
355,33.306187,11.32649,1.9127945,1.092584,,,,,,
356,33.045444,11.327198,1.874606,1.093491,,,,,,
357,32.888496,11.32772,1.869927,1.090477,,,,,,
358,33.094944,11.327671,1.8799098,1.0910289,,,,,,
359,32.924522,11.328121,1.7521341,1.0924147,,,,,,
360,32.57009,11.328742,1.7769337,1.0905906,,,,,,
361,32.429256,11.328499,1.8099724,1.0876571,,,,,,
362,32.432377,11.327909,1.8249234,1.0897857,,,,,,
363,32.164345,11.327067,1.7882519,1.0907698,,,,,,
364,31.934061,11.325986,1.8952208,1.0897095,,,,,,
365,32.084057,11.324133,1.881069,1.0884517,,,,,,
366,31.942665,11.322658,1.8193403,1.0865191,,,,,,
367,32.01832,11.320988,1.9701561,1.0851281,,,,,,
368,32.614388,11.319064,1.916184,1.0851204,,,,,,
369,32.532272,11.316724,1.8532771,1.0865928,,,,,,
370,32.431164,11.313555,1.8941067,1.0853157,,,,,,
371,32.41324,11.310332,1.8844935,1.086528,,,,,,
372,32.320786,11.308716,1.8235849,1.0863422,,,,,,
373,31.732368,11.308014,1.749769,1.085962,,,,,,
374,31.45035,11.307488,1.8227743,1.0853896,,,,,,
375,31.180254,11.306683,1.7279654,1.0844096,,,,,,
376,31.335167,11.306165,1.947386,1.0836201,,,,,,
377,31.726532,11.305496,1.8922322,1.0841299,,,,,,
378,31.803905,11.304829,1.9053674,1.0851306,,,,,,
379,31.920485,11.30408,1.9427499,1.0857004,,,,,,
380,32.054325,11.302907,1.8695464,1.0838177,,,,,,
381,32.34427,11.301481,2.0290895,1.0828444,,,,,,
382,32.60798,11.299534,1.988529,1.0837204,,,,,,
383,32.765686,11.297696,1.9459057,1.0840029,,,,,,
384,32.470833,11.296143,1.8566278,1.0874165,,,,,,
385,32.217533,11.29458,2.102117,1.0860754,,,,,,
386,32.65247,11.293615,2.0846002,1.0856512,,,,,,
387,32.735085,11.292293,1.9223175,1.084496,,,,,,
388,32.110706,11.291088,1.8014746,1.0851082,,,,,,
389,31.477264,11.290041,1.8451648,1.0864487,,,,,,
390,31.328077,11.288768,1.8480983,1.0870597,,,,,,
391,31.238426,11.288112,1.9459691,1.0890782,,,,,,
392,31.481497,11.288491,1.9093446,1.0885533,,,,,,
393,31.44089,11.288596,1.8962029,1.0883303,,,,,,
394,32.00114,11.287484,2.0831833,1.0867057,,,,,,
395,32.578175,11.286089,2.0231438,1.0886663,,,,,,
396,32.993042,11.284182,2.0510838,1.088903,,,,,,
397,33.066753,11.282107,1.9657862,1.0905442,,,,,,
398,32.825737,11.280924,1.8697747,1.0909446,,,,,,
399,32.716904,11.280681,1.9816391,1.0896376,,,,,,
400,33.0328,11.28062,1.9435805,1.0904173,,,,,,
401,33.139412,11.280223,1.8556623,1.091588,,,,,,
402,32.840847,11.279584,1.7955592,1.089226,,,,,,
403,32.415707,11.277989,1.9244639,1.0878093,,,,,,
404,32.040707,11.276422,1.898664,1.0864553,,,,,,
405,31.73173,11.275497,1.9116285,1.0881784,,,,,,
406,32.3137,11.275003,2.1389284,1.0884291,,,,,,
407,32.46349,11.274785,1.8941956,1.0892898,,,,,,
408,32.206505,11.27449,1.815166,1.0884694,,,,,,
409,31.862278,11.274114,1.8271518,1.0885152,,,,,,
410,31.492601,11.273874,1.9410611,1.0872318,,,,,,
411,31.562107,11.272947,1.9839429,1.0877429,,,,,,
412,31.631258,11.27198,1.9014832,1.0875347,,,,,,
413,31.75015,11.270991,1.9334923,1.0868067,,,,,,
414,31.884464,11.270215,1.8689618,1.086032,,,,,,
415,31.621836,11.269049,1.8112012,1.0875034,,,,,,
416,31.556435,11.26798,1.8859218,1.0888902,,,,,,
417,31.809244,11.267388,2.000135,1.0884255,,,,,,
418,32.150986,11.266761,1.976708,1.0867019,,,,,,
419,32.254314,11.265865,1.8938296,1.0873277,,,,,,
420,32.27284,11.264885,1.8941522,1.0878052,,,,,,
421,32.215015,11.264105,1.9089394,1.0856565,,,,,,
422,32.2697,11.263389,2.020019,1.0869988,,,,,,
423,32.211205,11.2624855,1.9284168,1.0872556,,,,,,
424,32.307167,11.261413,1.8291124,1.0903624,,,,,,
425,31.97583,11.26118,1.7566968,1.0901923,,,,,,
426,31.754366,11.261121,1.820445,1.0881917,,,,,,
427,31.505564,11.261048,1.8314813,1.0872592,,,,,,
428,31.39734,11.260429,1.8929946,1.0885732,,,,,,
429,31.400475,11.2601595,1.9749213,1.0883216,,,,,,
430,31.684242,11.260081,1.9671544,1.0898485,,,,,,
431,31.704386,11.260517,1.8795322,1.0908672,,,,,,
432,31.597706,11.260962,1.862024,1.0914679,,,,,,
433,31.747833,11.261523,2.0450976,1.0881639,,,,,,
434,31.671558,11.2618475,1.8943533,1.0893164,,,,,,
435,31.411947,11.261595,1.9147216,1.0897025,,,,,,
436,31.256096,11.261027,1.8421276,1.0887047,,,,,,
437,31.198574,11.260727,1.9225245,1.0882596,,,,,,
438,31.578156,11.260399,1.9069006,1.0886447,,,,,,
439,31.613901,11.25969,1.8556378,1.0894718,,,,,,
440,31.684677,11.259612,1.9581654,1.0891994,,,,,,
441,32.014442,11.259206,1.9417875,1.089601,,,,,,
442,32.080303,11.259017,1.8585079,1.0902666,,,,,,
443,31.814537,11.258901,1.8442143,1.0883684,,,,,,
444,31.571875,11.258417,1.8220366,1.0881156,,,,,,
445,31.105913,11.25789,1.9130118,1.0873115,,,,,,
446,31.078976,11.25741,1.9589142,1.0866139,,,,,,
447,31.07035,11.25664,1.8474051,1.0876027,,,,,,
448,31.085054,11.256381,1.9337425,1.0872868,,,,,,
449,30.912182,11.256291,1.8661988,1.0863919,,,,,,
450,30.59655,11.25575,1.820812,1.0855888,,,,,,
451,30.36458,11.255806,1.9204725,1.0896621,,,,,,
452,30.41313,11.256712,1.93165,1.0892801,,,,,,
453,30.269655,11.257048,1.8067821,1.0863123,,,,,,
454,30.025566,11.256807,1.8776505,1.087961,,,,,,
455,30.127754,11.256261,1.9361142,1.0868239,,,,,,
456,30.730719,11.254984,1.953536,1.0847495,,,,,,
457,30.98207,11.254002,1.9055492,1.0835371,,,,,,
458,31.12661,11.253007,1.9536606,1.083811,,,,,,
